date,gain,max_price,min_price,cum_pct
2024-02-15,103.90130984688574,59.77551,-11.31393,94.44663946914159
2024-09-20,102.80246891904358,42.307,9.38513,94.54287101090807
2024-11-11,102.27152201210072,40.81321,3.36053,94.63860554282655
2024-04-06,101.30745789838625,41.54033,-62.83488,94.73343763167145
2024-02-29,99.66803412615923,46.36378,-20.44069,94.82673508541595
2024-12-16,98.74096069673351,60.89115,34.18022,94.91916472240095
2024-12-25,98.63859535356573,44.17376,6.46161,95.01149853702975
2024-09-01,98.01809339467286,52.71345,9.33542,95.1032515109375
2024-05-25,94.35955238477482,25.07972,-48.75019,95.19157979042203
2024-12-14,92.8230071588514,51.89768,20.63257,95.27846973756262
2024-07-22,92.23900974852631,142.41145,31.235,95.36481301523337
2024-11-23,90.08029443048349,50.477,6.90722,95.4491355583296
2024-09-27,90.0049357567666,65.66567,19.86393,95.53338755952704
2024-08-17,89.48407091319405,52.51113,15.76,95.61715198851462
2024-06-05,88.69167744966762,59.24219,-18.64535,95.70017467223595
2024-07-25,87.89042365972409,231.30392,36.80837,95.78244731669886
2024-12-28,87.53485505168192,40.27621,21.44728,95.86438711978434
2024-08-25,86.54678857763679,41.22852,-7.64065,95.94540201161853
2024-03-17,86.31341156423977,49.79042,-45.19562,96.02619844342888
2024-12-18,85.39227593793885,55.65893,24.07442,96.10613261675041
2024-09-03,85.2683288518183,95.84673,23.04185,96.18595076543441
2024-01-06,84.24972026500882,71.19764,10.0,96.2648154129448
2024-08-21,82.02078017047347,65.76478,23.28292,96.3415935897307
2024-12-29,81.34205443262488,37.24616,-0.78398,96.4177364235635
2024-06-01,81.29766404989135,45.58305,-25.73584,96.4938377043576
2024-09-08,80.80281541188151,89.25545,29.26514,96.56947576624385
2024-09-18,79.76962034976759,42.1319,-2.06427,96.64414667281935
2024-08-31,76.87910380752987,50.58051,15.0,96.71611181885929
2024-05-09,76.71168383031585,53.36194,-13.88475,96.78792024607039
2024-04-29,76.12161500954772,48.49108,-18.90314,96.85917632047354
2024-11-01,73.83612212203298,61.0,24.65108,96.92829298610009
2024-04-25,73.70352152303153,47.92099,-32.46064,96.99728552669137
2024-06-26,73.3387268987417,70.47704,26.56,97.06593658959741
2024-07-13,72.86386466939257,73.66959,29.72796,97.13414314251318
2024-06-14,72.38361439065045,54.0785,5.5,97.20190014178262
2024-09-15,72.07160793913658,39.85852,-4.14151,97.26936507742569
2024-08-01,71.39334644805967,168.3881,35.94466,97.33619510468873
2024-05-31,70.18722662209632,45.36405,-4.03385,97.40189610488044
2024-02-09,68.99765234508232,69.90522,5.44563,97.46648356599155
2024-01-20,68.88462119488304,81.35573,38.69669,97.53096522067638
2024-05-20,68.412040136206,35.94558,-26.31096,97.59500450073376
2024-08-19,67.63146770855792,77.32219,23.33518,97.65831310098392
2024-05-15,65.29454281693688,50.0,-0.25597,97.71943414788367
2024-09-09,65.0146180344459,121.33445,33.87396,97.78029316223031
2024-10-23,64.58124464388379,60.21449,20.90528,97.8407465035423
2024-08-30,63.98313596295293,49.02766,15.04983,97.90063996607789
2024-04-24,63.82848142992666,47.77643,-28.32262,97.96038865928732
2024-09-28,61.17063247625538,56.80069,10.74418,98.0176493879052
2024-05-02,59.7149000294105,50.72061,-7.36008,98.07354743156782
2024-04-10,58.76460184266875,85.04696,5.49514,98.12855591819344
2024-12-06,56.795089028480106,60.4021,18.69613,98.1817207793047
2024-05-27,56.558846936928035,52.08852,-32.42085,98.23466449844399
2024-03-26,53.04337507775682,39.18751,-45.42812,98.28431744761829
